,Rank,Name,Gender,Age,Finish,Pace,Strava Activity,athlet_url,race_url,Watch,Shoes,Distance
2497,2497,Mark Cross,M,55-64,3:46:22,5:22/km,Boston Marathon,/athletes/13783934,/activities/549556236,Garmin Forerunner 225,—,42.62
2498,2498,Jen Perkins,F,,3:46:23,5:22/km,Morning Run,/athletes/11853638,/activities/552766760,Garmin Forerunner 610,—,42.79
2499,2499,Brian C,M,,3:46:25,5:22/km,Boston 2016,/athletes/5170111,/activities/549550683,TomTom,—,42.52
2500,2500,Kariesa Lamph,F,35-44,3:46:25,5:22/km,Morning Run,/athletes/11043978,/activities/549767324,Garmin Forerunner 225,—,42.61
2501,2501,Katherine A.,F,35-44,3:46:27,5:22/km,Boston Marathon 2016!!,/athletes/8863237,/activities/550096873,Garmin Forerunner 220,—,42.6
2502,2502,<U+0001F369> Yung Hae C.,F,,3:46:29,5:22/km,Boston Marathon #5,/athletes/5860019,/activities/550149925,Garmin Forerunner 910XT,Mizuno Sayonara(102.2 km),42.67
2503,2503,Stuart Adesilu,M,55-64,3:46:31,5:22/km,Boston Marathon 2016,/athletes/6163897,/activities/549544994,Garmin Forerunner 620,—,42.55
2504,2504,[<U+C11C><U+BD80><U+C0B0><U+CCA0><U+C778>] <U+AE40><U+D0DC><U+C9C4>,M,35-44,3:46:31,5:22/km,120th <U+BCF4><U+C2A4><U+D1A4> <U+B9C8><U+B77C><U+D1A4>,/athletes/3812545,/activities/549586164,Garmin Forerunner 235,—,42.56
2505,2505,Stephanie L.,F,35-44,3:46:32,5:22/km,2016 Boston Marathon,/athletes/6358992,/activities/549481304,Garmin Forerunner 220,Brooks Ghost(700.8 km),42.58
2506,2506,brett malone,M,45-54,3:46:33,5:22/km,Morning Run,/athletes/1392037,/activities/549510144,Garmin Forerunner 920XT,Altra Impulse(186.0 km),42.44
2507,2507,Brandon Ueki,M,,3:46:33,5:22/km,Boston Marathon,/athletes/6876295,/activities/604519897,Garmin Forerunner 910XT,"Mizuno Wave Rider 14(2,920.1 km)",42.6
2508,2508,Adriana F.,F,45-54,3:46:35,5:22/km,Maratona de Boston 2016,/athletes/1505237,/activities/549978461,Garmin Forerunner 920XT,—,42.27
2509,2509,Chris L.,M,,3:46:38,5:22/km,Morning Run,/athletes/4281936,/activities/550915021,Garmin Forerunner 920XT,—,43.04
2510,2510,Jacob B.,M,35-44,3:46:43,5:22/km,Morning Run,/athletes/11621252,/activities/549453119,Garmin Forerunner 220,"Brooks Ravenna(1,214.3 km)",42.54
2511,2511,Michael Bilboe,M,35-44,3:46:43,5:22/km,The 120th Boston Marathon,/athletes/12680190,/activities/549488563,Garmin fēnix 3,—,43
2512,2512,Amanda Jones,F,35-44,3:46:51,5:23/km,Boston marathon!!,/athletes/1251555,/activities/549432221,Strava iPhone App,—,42.58
2513,2513,PW Chen,M,,3:46:53,5:23/km,Boston marathon: enjoying a running tour ...,/athletes/5876397,/activities/549560683,Garmin Vívoactive,New Balance Zante(417.9 km),42.52
